timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T14:26:19,passive learning,74da09bf-e457-457b-8d5e-7d3974217e8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.259108743164688,0.0001211375455111,1.1807804025070744e-05,42.5,0.0,3.75,0.0001211142385372,0,1.0686504303885158e-05,0.000131800742841,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
2025-02-10T14:39:19,active learning,f296fef4-2aed-47d9-a1b5-30a5e03b24c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,776.3114352757111,0.009166546179534565,1.18078206284299e-05,42.5,0.0,3.75,0.009164781244637883,0,0.000808655072331991,0.009973436316969873,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
