timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T21:53:47,passive learning,2acd6974-a4b4-41a6-b4e3-6043134f2aaa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,249.44930801261216,0.0029454525663726,1.180782015327819e-05,42.5,0.0,3.75,0.0029448854260832,0,0.0002598421801507,0.0032047276062339,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
2025-02-11T03:03:03,active learning,0e534849-162f-4c76-b12f-06eba3445287,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18551.508197474293,0.21905287561714726,1.1807820328428627e-05,42.5,0.0,3.75,0.21901069725050898,0,0.019324425076630253,0.23833512232713913,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
