timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T12:02:17,passive learning,dd8cb943-c0bf-4ad2-bfd2-933ac9b6634d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3120279079303145,2.7299742745672598e-05,1.18077046786649e-05,42.5,0.0,3.75,2.7294520296466847e-05,0,2.408296927266444e-06,2.970281722373329e-05,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.801,41.439,10.0,machine,N,1.0
2025-02-10T12:05:56,active learning,be549040-1879-4efe-b2bd-e65c8989b974,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,214.96780415670946,0.002538301232514182,1.1807820443026831e-05,42.5,0.0,3.75,0.002537812464097321,0,0.00022392409402818885,0.0027617365581255097,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.801,41.439,10.0,machine,N,1.0
