timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T21:38:51,passive learning,2c712ecd-3afa-4f33-8e2f-107a22c326d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,251.59655161388216,0.0029708068072649,1.18078200524154e-05,42.5,0.0,3.75,0.0029702347814697,0,0.0002620788862919,0.0032323136677616,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
2025-02-10T22:34:00,active learning,eb9530a5-a0c7-4cf9-8ceb-1caebd4fe1b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3305.809925911948,0.03903441001357161,1.1807820439889172e-05,42.5,0.0,3.75,0.03902689403756589,0,0.0034435408258970714,0.04247043486346291,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.801,41.439,10.0,machine,N,1.0
