timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-10T14:49:25,passive learning,0f6d78bf-f66e-4cb6-aeed-337e31634f74,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,199.2433117139153,0.0023526290604948,1.180781949595828e-05,42.5,0.0,3.75,0.0023521760911438,0,0.0002075444025666,0.0025597204937104,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.4781,41.4247,10.0,machine,N,1.0
2025-02-10T20:04:51,active learning,7d4db8f3-54ff-45a0-9b2d-b3554ad58762,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18922.315897204913,0.22343130968132122,1.1807820506491232e-05,42.5,0.0,3.75,0.22338828897849716,0,0.0197106814165852,0.24309897039508263,United States,USA,wyoming,,,Linux-5.14.0-503.19.1.el9_5.x86_64-x86_64-with-glibc2.34,3.12.7,2.8.2,1,AMD EPYC 9454 48-Core Processor,,,-105.801,41.439,10.0,machine,N,1.0
